tender/id;tender/title;tender/description;tender/status;tender/procuringEntity/id;tender/value/currency;tender/value/amount;tender/procuringEntity/name;tender/procurementMethod;tender/procurementMethodDetails;tender/mainProcurementCategory;tender/additionalProcurementCategories;tender/tenderPeriod/startDate;tender/tenderPeriod/endDate;tender/tenderPeriod/durationInDays;tender/enquiryPeriod/startDate;tender/enquiryPeriod/endDate;tender/enquiryPeriod/durationInDays;tender/techniques/hasFrameworkAgreement;tender/competitive;language;tender/items/0/id;tender/items/0/description;tender/items/0/quantity;tender/items/0/unit/name;tender/items/0/unit/value/amount;tender/items/0/unit/value/currency;Total
417-0273-CME23;Adquisición de Catéter Implantable - Hemato Oncología.; Útiles menores médicos, quirúrgicos y de laboratorio-;complete;CABA-UE-417 ;ARS;64740;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-08T08:00:00-03:00;2023-02-14T10:29:00-03:00;6;2023-02-07T10:00:00-03:00;2023-02-14T09:00:00-03:00;6;FALSO;FALSO;es;33.01.002.0436.3-0;CATETER IMPLANTABLE NEONATAL CATETER IMPLANTABLE NEONATAL Con un portal de 9 mm de alto, 19 mm de base, 7,5 mm de septum y 1,9 gr de peso, de titanio, y una aguja introductora tipo Huber 25 G. Para administracion de drogas. Estéril y atóxico. Envasado individualmente en envase que garantice su conservación. Modelo: De 5,5 Fr (French) y 75 cm de longitud, de elastómero de silicona, con domo convexo separado de caucho siliconado radiopáco. ;3;UNIDAD;21580;ARS;64740
417-0273-CME23;Adquisición de Catéter Implantable - Hemato Oncología.; Útiles menores médicos, quirúrgicos y de laboratorio-;complete;CABA-UE-417 ;ARS;64740;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-08T08:00:00-03:00;2023-02-14T10:29:00-03:00;6;2023-02-07T10:00:00-03:00;2023-02-14T09:00:00-03:00;6;FALSO;FALSO;es;33.01.002.0436.3-0;CATETER IMPLANTABLE NEONATAL CATETER IMPLANTABLE NEONATAL Con un portal de 9 mm de alto, 19 mm de base, 7,5 mm de septum y 1,9 gr de peso, de titanio, y una aguja introductora tipo Huber 25 G. Para administracion de drogas. Estéril y atóxico. Envasado individualmente en envase que garantice su conservación. Modelo: De 5,5 Fr (French) y 75 cm de longitud, de elastómero de silicona, con domo convexo separado de caucho siliconado radiopáco. ;3;UNIDAD;21580;ARS;64740
417-0273-CME23;Adquisición de Catéter Implantable - Hemato Oncología.; Útiles menores médicos, quirúrgicos y de laboratorio-;complete;CABA-UE-417 ;ARS;211380;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-08T08:00:00-03:00;2023-02-14T10:29:00-03:00;6;2023-02-07T10:00:00-03:00;2023-02-14T09:00:00-03:00;6;FALSO;FALSO;es;33.01.002.0436.2-0;CATETER IMPLANTABLE PEDIATRICO Estéril y atóxico. Envasado individualmente en envase que garantice su conservación. Modelo: De 5,5 Fr (French) y 75 cm de longitud, de elastómero de silicona, con domo convexo separado de caucho siliconado radiopáco, un portal de titanio, y una aguja introductora tipo Huber 25 G. Para administración de drogas ;10;UNIDAD;21138;ARS;211380
417-0273-CME23;Adquisición de Catéter Implantable - Hemato Oncología.; Útiles menores médicos, quirúrgicos y de laboratorio-;complete;CABA-UE-417 ;ARS;211380;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-08T08:00:00-03:00;2023-02-14T10:29:00-03:00;6;2023-02-07T10:00:00-03:00;2023-02-14T09:00:00-03:00;6;FALSO;FALSO;es;33.01.002.0436.2-0;CATETER IMPLANTABLE PEDIATRICO Estéril y atóxico. Envasado individualmente en envase que garantice su conservación. Modelo: De 5,5 Fr (French) y 75 cm de longitud, de elastómero de silicona, con domo convexo separado de caucho siliconado radiopáco, un portal de titanio, y una aguja introductora tipo Huber 25 G. Para administración de drogas ;10;UNIDAD;21138;ARS;211380
417-0273-CME23;Adquisición de Catéter Implantable - Hemato Oncología.; Útiles menores médicos, quirúrgicos y de laboratorio-;complete;CABA-UE-417 ;ARS;147966;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-08T08:00:00-03:00;2023-02-14T10:29:00-03:00;6;2023-02-07T10:00:00-03:00;2023-02-14T09:00:00-03:00;6;FALSO;FALSO;es;33.01.002.0436.1-0;CATETER IMPLANTABLE PEDIATRICO Con una aguja introductora tipo Huber 21 G. Para administración de drogas. Estéril y atóxico. Envasado individualmente en envase que garantice su conservación. Modelo: De 7 Fr (French) y 65 cm de longitud, de elastómero de silicona, con domo convexo separado de caucho siliconado radiopáco, un portal de 10,5 mm de alto, 28 mm de base, 12 mm de septum y 5,4 gr de peso, de titanio. ;7;UNIDAD;21138;ARS;147966
417-0273-CME23;Adquisición de Catéter Implantable - Hemato Oncología.; Útiles menores médicos, quirúrgicos y de laboratorio-;complete;CABA-UE-417 ;ARS;147966;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-08T08:00:00-03:00;2023-02-14T10:29:00-03:00;6;2023-02-07T10:00:00-03:00;2023-02-14T09:00:00-03:00;6;FALSO;FALSO;es;33.01.002.0436.1-0;CATETER IMPLANTABLE PEDIATRICO Con una aguja introductora tipo Huber 21 G. Para administración de drogas. Estéril y atóxico. Envasado individualmente en envase que garantice su conservación. Modelo: De 7 Fr (French) y 65 cm de longitud, de elastómero de silicona, con domo convexo separado de caucho siliconado radiopáco, un portal de 10,5 mm de alto, 28 mm de base, 12 mm de septum y 5,4 gr de peso, de titanio. ;7;UNIDAD;21138;ARS;147966
417-0281-CME23;Adquisición de audífono Pte. García Aguilar Luisana -ORL; Útiles menores médicos, quirúrgicos y de laboratorio-;active;CABA-UE-417 ;ARS;1000;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-10T08:00:00-03:00;2023-02-16T09:59:00-03:00;6;2023-02-09T08:11:00-03:00;2023-02-16T08:30:00-03:00;7;FALSO;FALSO;es;33.01.002.0431.1-0;AUDIFONO RETROAURICULAR;1;Unidad;1000;ARS;1000
417-0282-CME23;Adquisición  de oxigenoterapia . Paciente Gonález Vazquez Jesús .Neumonología; Subsidios, transferencias y apoyos-;cancelled;CABA-UE-417 ;ARS;6000;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;goods;Reservado para GCBA ;2023-02-10T08:00:00-03:00;2023-02-16T09:00:00-03:00;6;2023-02-09T08:21:00-03:00;2023-02-16T08:30:00-03:00;7;FALSO;FALSO;es;32.01.195.0009.1-0;OXIGENOTERAPIA AMBULATORIA - AYUDA SOCIAL A PERSONAS;6;UNIDAD;1000;ARS;6000
417-0294-CME23;Adquisición de generador de molibdeno - Medicina Nuclear; Compuestos químicos-;active;CABA-UE-417 ;ARS;3600000;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-10T08:00:00-03:00;2023-02-15T10:29:00-03:00;5;2023-02-09T08:31:00-03:00;2023-02-15T09:00:00-03:00;6;FALSO;FALSO;es;33.07.002.0001.2-0;GENERADOR DE MOLIBDENO 99M TECNECIO    Medida: De 500 m Curie, radioisótopo para medicina nuclear Modelo: De 500 m Curie, radioisótopo para medicina nuclear ;8;UNIDAD;450000;ARS;3600000
417-0306-CME23;Adquisición de Tubos para medición de ACT- para el Servicio de Hemodinamia; Otros no especificados precedentemente-;unsuccessful;CABA-UE-417 ;ARS;330481;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-10T08:00:00-03:00;2023-02-22T10:29:00-03:00;12;2023-02-09T11:01:00-03:00;2023-02-22T08:30:00-03:00;12;FALSO;FALSO;es;33.07.003.0404.1-0;TUBO PARA COAGULACION . Modelo: De 12 x 56 mm, con enrrase a 2,5 ml, con 0,25 ml de citrato de sodio al 3,8 %, con tapa higiénica y etiqueta de identificación ;4;Unidad;82620,25;ARS;330481
417-0313-CME23;Adquisición de botón gástrico Pte. Ocubee Eunice, Gastroenterología.; Útiles menores médicos, quirúrgicos y de laboratorio-;active;CABA-UE-417 ;ARS;45000;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-13T08:00:00-03:00;2023-02-23T09:59:00-03:00;10;2023-02-10T11:31:00-03:00;2023-02-23T08:00:00-03:00;12;FALSO;FALSO;es;33.01.002.0416.2-0;BOTON PARA GASTROTOMIA . Modelo: De 24 Fr (French) x 2,4 cm, elaborado en elastómero de silicona, con válvula antirreflujo. Con set de colocación y set de descompresión. Descarteble, estéril, atóxico y apirogénico. En envase individual ;1;UNIDAD;45000;ARS;45000
417-0314-CME23;Adquisición de Tiras Reactivas y Sensores para medir . Nutrición; Otros no especificados precedentemente-;active;CABA-UE-417 ;ARS;79860;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-14T08:00:00-03:00;2023-02-17T10:29:00-03:00;3;2023-02-13T09:21:00-03:00;2023-02-17T08:30:00-03:00;3;FALSO;FALSO;es;33.07.003.0007.25-0;TIRA REACTIVA Demás indicaciones serán solicitadas por la repartición usuaria. Modelo: Tira reactiva para cetonemia. ;30;Unidad;2662;ARS;79860
417-0314-CME23;Adquisición de Tiras Reactivas y Sensores para medir . Nutrición; Útiles menores médicos, quirúrgicos y de laboratorio-;active;CABA-UE-417 ;ARS;33275;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-14T08:00:00-03:00;2023-02-17T10:29:00-03:00;3;2023-02-13T09:21:00-03:00;2023-02-17T08:30:00-03:00;3;FALSO;FALSO;es;33.07.004.0073.2-0;SENSOR PARA LECTOR DE GLUCOSA . Modelo: Compatible con sistema de escaneo de lector de glucosa ;5;Unidad;6655;ARS;33275
417-0320-CME23;Adquisición de leche extensamente hidrolizada Pte. Villanueva, Kaleb -Gastroenterología.; Alimentos para personas-;active;CABA-UE-417 ;ARS;10000;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-13T08:00:00-03:00;2023-02-23T10:29:00-03:00;10;2023-02-10T11:41:00-03:00;2023-02-23T08:30:00-03:00;12;FALSO;FALSO;es;33.10.001.0002.22-0;FORMULA COMPLETA A BASE DE HIDROLIZADO EXTENSIVO DE PROTEINA DE SUERO Composición aproximada por 100 gamos: Hidratos de Carbono: 53 a 54 ( 100% jarabe de glucosa lactosa < a 1 g) g. Proteínas:13 a 14  g(taurina > a 32 mg). Grasas: 28 a 29g.(50% de triglicéridos de cadena mediana, 50% de aceites vegetales) Sodio: 150 a 160 mg-Potasio: 500 a 550 mg.-Calcio: a 400 a 500 mg.- Fósforo: 200 a 250 mg.- hierro: 6 a 8 mg.- Vit A : 600 a 650 mcg.- Vit D : 8 a 11 mcg .- VIT C : 59 A 65 MG    Modelo: En polvo. Para lactantes y niños con alergia a la proteína de leche de vaca. Libre de lactosa Variedad: Completa a base de hidrolizado extensivo de proteína de suero ;10;UNIDAD;1000;ARS;10000
417-0323-CME23;Adquisisción de Aspiradores . Paciente Ocubere Eunice. Neonatología; Útiles menores médicos, quirúrgicos y de laboratorio-;active;CABA-UE-417 ;ARS;10000;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-13T08:00:00-03:00;2023-02-24T09:59:00-03:00;11;2023-02-10T12:01:00-03:00;2023-02-23T16:00:00-03:00;13;FALSO;FALSO;es;33.01.002.0553.1-0;ASPIRADOR MANUAL;1;Unidad;10000;ARS;10000
417-0323-CME23;Adquisisción de Aspiradores . Paciente Ocubere Eunice. Neonatología; Útiles menores médicos, quirúrgicos y de laboratorio-;active;CABA-UE-417 ;ARS;20000;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-13T08:00:00-03:00;2023-02-24T09:59:00-03:00;11;2023-02-10T12:01:00-03:00;2023-02-23T16:00:00-03:00;13;FALSO;FALSO;es;33.01.002.0553.1-0;ASPIRADOR MANUAL;1;Unidad;20000;ARS;20000
417-0328-CME23;Alquiler de Neuronavegador-para el Paciente Savino Bruno del Servicio de O.R.L; Alquiler de maquinaria, equipo y medios de transporte-;complete;CABA-UE-417 ;ARS;396860;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-10T08:00:00-03:00;2023-02-16T09:28:00-03:00;6;2023-02-09T10:46:00-03:00;2023-02-15T17:00:00-03:00;6;FALSO;FALSO;es;33.14.001.0002.91-0;ALQUILER DE NEURONAVEGADOR . Modelo: . ;1;Unidad;396860;ARS;396860
417-0328-CME23;Alquiler de Neuronavegador-para el Paciente Savino Bruno del Servicio de O.R.L; Alquiler de maquinaria, equipo y medios de transporte-;complete;CABA-UE-417 ;ARS;396860;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-10T08:00:00-03:00;2023-02-16T09:28:00-03:00;6;2023-02-09T10:46:00-03:00;2023-02-15T17:00:00-03:00;6;FALSO;FALSO;es;33.14.001.0002.91-0;ALQUILER DE NEURONAVEGADOR . Modelo: . ;1;Unidad;396860;ARS;396860
417-0346-CME23;Adquisición Insumos Citogenética .Laboratorio Genética; Otros no especificados precedentemente-;active;CABA-UE-417 ;ARS;17859,84;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-22T09:00:00-03:00;2023-02-27T09:29:00-03:00;5;2023-02-17T09:30:00-03:00;2023-02-24T12:00:00-03:00;7;FALSO;FALSO;es;33.07.003.0665.1-0;COLCHICINA . Modelo: Para fines bioquímicos ;2;Unidad;8929,92;ARS;17859,84
417-0346-CME23;Adquisición Insumos Citogenética .Laboratorio Genética; Otros no especificados precedentemente-;active;CABA-UE-417 ;ARS;24000;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-22T09:00:00-03:00;2023-02-27T09:29:00-03:00;5;2023-02-17T09:30:00-03:00;2023-02-24T12:00:00-03:00;7;FALSO;FALSO;es;33.07.003.0518.13-0;METANOL . Modelo: Reactivo analítico pureza mayor 99,9%. Marca Merck ;2;Unidad;12000;ARS;24000
417-0346-CME23;Adquisición Insumos Citogenética .Laboratorio Genética; Otros no especificados precedentemente-;active;CABA-UE-417 ;ARS;28251,48;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-22T09:00:00-03:00;2023-02-27T09:29:00-03:00;5;2023-02-17T09:30:00-03:00;2023-02-24T12:00:00-03:00;7;FALSO;FALSO;es;33.07.003.0029.1-0;ACIDO ACETICO GLACIAL Aplicacion: Para análisis ACIDO ACETICO GLACIAL    Modelo: Para análisis ;3;Unidad;9417,16;ARS;28251,48
417-0346-CME23;Adquisición Insumos Citogenética .Laboratorio Genética; Útiles menores médicos, quirúrgicos y de laboratorio-;active;CABA-UE-417 ;ARS;4680;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-22T09:00:00-03:00;2023-02-27T09:29:00-03:00;5;2023-02-17T09:30:00-03:00;2023-02-24T12:00:00-03:00;7;FALSO;FALSO;es;33.02.002.0120.1-0;GRADILLA PARA TUBOS DE ENSAYO ;2;UNIDAD;2340;ARS;4680
417-0346-CME23;Adquisición Insumos Citogenética .Laboratorio Genética; Útiles menores médicos, quirúrgicos y de laboratorio-;active;CABA-UE-417 ;ARS;700000;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-22T09:00:00-03:00;2023-02-27T09:29:00-03:00;5;2023-02-17T09:30:00-03:00;2023-02-24T12:00:00-03:00;7;FALSO;FALSO;es;33.02.002.0027.2-0;PORTAOBJETO . Modelo: Con extremo esmerilado (frosted end) ;20;UNIDAD;35000;ARS;700000
417-0346-CME23;Adquisición Insumos Citogenética .Laboratorio Genética; Otros no especificados precedentemente-;active;CABA-UE-417 ;ARS;5720;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-22T09:00:00-03:00;2023-02-27T09:29:00-03:00;5;2023-02-17T09:30:00-03:00;2023-02-24T12:00:00-03:00;7;FALSO;FALSO;es;33.07.003.0637.7-0;ACEITE PARA INMERSION    Modelo: Para microscopia, según norma DIN 58884 ;2;Unidad;2860;ARS;5720
417-0346-CME23;Adquisición Insumos Citogenética .Laboratorio Genética; Otros no especificados precedentemente-;active;CABA-UE-417 ;ARS;95668;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-22T09:00:00-03:00;2023-02-27T09:29:00-03:00;5;2023-02-17T09:30:00-03:00;2023-02-24T12:00:00-03:00;7;FALSO;FALSO;es;33.07.003.0816.1-0;FITOHEMAGLUTININA;1;Unidad;95668;ARS;95668
417-0346-CME23;Adquisición Insumos Citogenética .Laboratorio Genética; Otros no especificados precedentemente-;active;CABA-UE-417 ;ARS;10000;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-22T09:00:00-03:00;2023-02-27T09:29:00-03:00;5;2023-02-17T09:30:00-03:00;2023-02-24T12:00:00-03:00;7;FALSO;FALSO;es;33.07.003.0816.1-0;FITOHEMAGLUTININA;1;Unidad;10000;ARS;10000
417-0346-CME23;Adquisición Insumos Citogenética .Laboratorio Genética; Otros no especificados precedentemente-;active;CABA-UE-417 ;ARS;20000;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-22T09:00:00-03:00;2023-02-27T09:29:00-03:00;5;2023-02-17T09:30:00-03:00;2023-02-24T12:00:00-03:00;7;FALSO;FALSO;es;33.07.003.0100.2-0;TDT DEOXINUCLEOTIDIL . Modelo: Transferencia- terminal, método FITC ;1;UNIDAD;20000;ARS;20000
417-0346-CME23;Adquisición Insumos Citogenética .Laboratorio Genética; Otros no especificados precedentemente-;active;CABA-UE-417 ;ARS;20000;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-22T09:00:00-03:00;2023-02-27T09:29:00-03:00;5;2023-02-17T09:30:00-03:00;2023-02-24T12:00:00-03:00;7;FALSO;FALSO;es;33.07.003.0100.2-0;TDT DEOXINUCLEOTIDIL . Modelo: Transferencia- terminal, método FITC ;1;UNIDAD;20000;ARS;20000
417-0346-CME23;Adquisición Insumos Citogenética .Laboratorio Genética; Otros no especificados precedentemente-;active;CABA-UE-417 ;ARS;15000;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-22T09:00:00-03:00;2023-02-27T09:29:00-03:00;5;2023-02-17T09:30:00-03:00;2023-02-24T12:00:00-03:00;7;FALSO;FALSO;es;33.07.003.0990.1-0;CITRATO DE SODIO . Modelo: . ;1;Unidad;15000;ARS;15000
417-0346-CME23;Adquisición Insumos Citogenética .Laboratorio Genética; Otros no especificados precedentemente-;active;CABA-UE-417 ;ARS;34445,56;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-22T09:00:00-03:00;2023-02-27T09:29:00-03:00;5;2023-02-17T09:30:00-03:00;2023-02-24T12:00:00-03:00;7;FALSO;FALSO;es;33.07.003.0639.1-0;RPMI    Modelo: . ;2;Unidad;17222,78;ARS;34445,56
417-0346-CME23;Adquisición Insumos Citogenética .Laboratorio Genética; Otros no especificados precedentemente-;active;CABA-UE-417 ;ARS;188760;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-22T09:00:00-03:00;2023-02-27T09:29:00-03:00;5;2023-02-17T09:30:00-03:00;2023-02-24T12:00:00-03:00;7;FALSO;FALSO;es;33.07.003.0797.1-0;SONDA DE ADN;40;UNIDAD;4719;ARS;188760
417-0346-CME23;Adquisición Insumos Citogenética .Laboratorio Genética; Otros no especificados precedentemente-;active;CABA-UE-417 ;ARS;254800;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-22T09:00:00-03:00;2023-02-27T09:29:00-03:00;5;2023-02-17T09:30:00-03:00;2023-02-24T12:00:00-03:00;7;FALSO;FALSO;es;33.07.003.0797.1-0;SONDA DE ADN;40;UNIDAD;6370;ARS;254800
417-0346-CME23;Adquisición Insumos Citogenética .Laboratorio Genética; Otros no especificados precedentemente-;active;CABA-UE-417 ;ARS;40187,01;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-22T09:00:00-03:00;2023-02-27T09:29:00-03:00;5;2023-02-17T09:30:00-03:00;2023-02-24T12:00:00-03:00;7;FALSO;FALSO;es;33.07.003.0639.1-0;RPMI    Modelo: . ;3;Unidad;13395,67;ARS;40187,01
417-0346-CME23;Adquisición Insumos Citogenética .Laboratorio Genética; Otros no especificados precedentemente-;active;CABA-UE-417 ;ARS;76542,2;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-22T09:00:00-03:00;2023-02-27T09:29:00-03:00;5;2023-02-17T09:30:00-03:00;2023-02-24T12:00:00-03:00;7;FALSO;FALSO;es;33.07.003.0816.1-0;FITOHEMAGLUTININA;4;Unidad;19135,55;ARS;76542,2
417-0346-CME23;Adquisición Insumos Citogenética .Laboratorio Genética; Otros no especificados precedentemente-;active;CABA-UE-417 ;ARS;304134,84;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-22T09:00:00-03:00;2023-02-27T09:29:00-03:00;5;2023-02-17T09:30:00-03:00;2023-02-24T12:00:00-03:00;7;FALSO;FALSO;es;33.07.003.0642.2-0;SUERO FETAL BOVINO    Modelo: Para cultivo de células, libre de endotoxinas, estéril ;3;Unidad;101378,28;ARS;304134,84
417-0346-CME23;Adquisición Insumos Citogenética .Laboratorio Genética; Otros no especificados precedentemente-;active;CABA-UE-417 ;ARS;17000;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-22T09:00:00-03:00;2023-02-27T09:29:00-03:00;5;2023-02-17T09:30:00-03:00;2023-02-24T12:00:00-03:00;7;FALSO;FALSO;es;33.07.003.0414.4-0;SOLUCION COLORANTE . Modelo: Para análisis, según Giemsa ;1;Unidad;17000;ARS;17000
417-0346-CME23;Adquisición Insumos Citogenética .Laboratorio Genética; Otros no especificados precedentemente-;active;CABA-UE-417 ;ARS;5590;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-22T09:00:00-03:00;2023-02-27T09:29:00-03:00;5;2023-02-17T09:30:00-03:00;2023-02-24T12:00:00-03:00;7;FALSO;FALSO;es;33.07.003.0482.5-0;COLORANTE WRIGHT    Modelo: En polvo Variedad: Wright ;1;Unidad;5590;ARS;5590
417-0346-CME23;Adquisición Insumos Citogenética .Laboratorio Genética; Otros no especificados precedentemente-;active;CABA-UE-417 ;ARS;7176,43;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-22T09:00:00-03:00;2023-02-27T09:29:00-03:00;5;2023-02-17T09:30:00-03:00;2023-02-24T12:00:00-03:00;7;FALSO;FALSO;es;33.07.003.0950.4-0;ETANOL . Modelo: Reactivo analítico pureza mayor al 99,9%. Tipo Merck ;1;Unidad;7176,43;ARS;7176,43
417-0346-CME23;Adquisición Insumos Citogenética .Laboratorio Genética; Otros no especificados precedentemente-;active;CABA-UE-417 ;ARS;63583,68;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-22T09:00:00-03:00;2023-02-27T09:29:00-03:00;5;2023-02-17T09:30:00-03:00;2023-02-24T12:00:00-03:00;7;FALSO;FALSO;es;33.07.003.0518.13-0;METANOL . Modelo: Reactivo analítico pureza mayor 99,9%. Marca Merck ;4;Unidad;15895,92;ARS;63583,68
417-0352-CME23;Adquisición de Pasta Conductora . Neurología; Útiles menores médicos, quirúrgicos y de laboratorio-;unsuccessful;CABA-UE-417 ;ARS;153722,4;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-14T08:00:00-03:00;2023-02-28T09:29:00-03:00;14;2023-02-13T09:41:00-03:00;2023-02-27T14:00:00-03:00;14;FALSO;FALSO;es;33.01.002.0069.1-0;PASTA CONDUCTORA PARA ELECTRODO PARA ELECTROENCEFALOGRAFIA    Modelo: En pote. Referencia comercial TEN20 ;24;Unidad;6405,1;ARS;153722,4
417-0353-CME23;PROTESIS CRANEANA Pte. Quiroga Chloe - Neurocirugía.; Útiles menores médicos, quirúrgicos y de laboratorio-;active;CABA-UE-417 ;ARS;1000;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-15T08:00:00-03:00;2023-02-28T09:59:00-03:00;13;2023-02-14T07:01:00-03:00;2023-02-27T15:00:00-03:00;13;FALSO;FALSO;es;33.01.002.0183.1-0;PROTESIS PARA RECONSTRUCCION CRANEAL Protesis de polietileno poroso, para defecto craneal, con sistema de fijación de titaneo compuesto por una placa  de 20 orificios, con 10 tornillos de titanio autoperforantes, con opción de instrumental para su colocación a préstamo y asistencia en quirófano   Modelo: Tipo Medpor ;1;UNIDAD;1000;ARS;1000
417-0354-CME23;Adquisición de Audífonos para la Paciente Jurado Dafne- del Servicio de O.R.L; Útiles menores médicos, quirúrgicos y de laboratorio-;active;CABA-UE-417 ;ARS;1000;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-14T08:00:00-03:00;2023-03-01T09:29:00-03:00;15;2023-02-13T12:31:00-03:00;2023-02-28T13:00:00-03:00;15;FALSO;FALSO;es;33.01.002.0431.1-0;AUDIFONO RETROAURICULAR;1;Unidad;1000;ARS;1000
417-0355-CME23;Adquisición de Férula para la paciente Benegas Milagros- del servicio de Ortopedia; Útiles menores médicos, quirúrgicos y de laboratorio-;active;CABA-UE-417 ;ARS;1000;HTAL. PEDRO DE ELIZALDE;direct;CONTRATACION MENOR;works;Salud;2023-02-16T08:00:00-03:00;2023-03-03T09:29:00-03:00;15;2023-02-15T10:01:00-03:00;2023-03-02T14:00:00-03:00;15;FALSO;FALSO;es;33.01.002.0086.1-0;FERULA TERMOPLASTICA . Modelo: Para miembro inferior de pie y pierma bivalva.Valva de plástico termomoldeable de 3 mm de espesor como mínimo con tapa anterior c/s descarga rotuliana, c/s articulación de tobillo, c/s acolchado hipoalergénico, confeccionada bajo molde de yeso abarcando pantorrilla, talón  y parte de planta de pie, cierre de ajuste anterior con bandas elásticas anchas con extremos reforzados en cuero y tira de abrojo. Envasado individualmente en envase que garantice su conservación ;1;Unidad;1000;ARS;1000
